,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
11290,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11291,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11292,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11293,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11294,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11295,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11296,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11297,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11298,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11299,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11300,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11301,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11302,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11303,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11304,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11305,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11306,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11307,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11308,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11309,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11310,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11311,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11312,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11313,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11314,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11315,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11316,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11317,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11318,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11319,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11320,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11321,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11322,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11323,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11324,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11325,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11326,Killers Anonymous,(2019),R,"['Action', ' Crime', ' Mystery']",95,4.4,22,11641
11327,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11328,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11329,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11330,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11331,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11332,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11333,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11334,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11335,Evangerion shin gekijôban: Ha,(2009),,"['Animation', ' Action', ' Drama']",112,7.9,45,22083
11336,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11337,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11338,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11339,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11340,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11341,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11342,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11343,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11344,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11345,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11346,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11347,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11348,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11349,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11350,Dhoom:3,(2013),6,"['Action', ' Crime', ' Drama']",172,5.3,61,46757
11351,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11352,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11353,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11354,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11355,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11356,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11357,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11358,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11359,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11360,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11361,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11362,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11363,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11364,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
11365,Generation Wealth,(2018),R,['Documentary'],105,6.6,53,5147
11366,Sublet,(2020),Unrated,"['Comedy', ' Drama', ' Romance']",89,7.0,67,2409
11367,I Love America,(2022),16,['Comedy'],102,4.7,39,561
11368,Boyz in the Wood,(2019),R,"['Comedy', ' Horror', ' Music']",87,6.2,69,7785
11369,Nana,(II) (2022),,"['Drama', ' History']",103,6.7,75,296
11370,Evangelion Shin Gekijôban: Kyu,(2012),,"['Animation', ' Action', ' Drama']",96,6.9,45,15912
