,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
34760,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34761,The Shaggy Dog,(1959),Approved,"['Comedy', ' Family', ' Fantasy']",104,6.4,45,5183
34762,Prom,(2011),PG,"['Comedy', ' Drama', ' Family']",104,5.4,50,15397
34763,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34764,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34765,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34766,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34767,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34768,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34769,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34770,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34771,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34772,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34773,The Shaggy Dog,(1959),Approved,"['Comedy', ' Family', ' Fantasy']",104,6.4,45,5183
34774,Prom,(2011),PG,"['Comedy', ' Drama', ' Family']",104,5.4,50,15397
34775,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34776,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34777,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34778,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34779,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34780,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34781,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34782,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34783,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34784,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34785,The Shaggy Dog,(1959),Approved,"['Comedy', ' Family', ' Fantasy']",104,6.4,45,5183
34786,Prom,(2011),PG,"['Comedy', ' Drama', ' Family']",104,5.4,50,15397
34787,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34788,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34789,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34790,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34791,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34792,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34793,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34794,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34795,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34796,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34797,The Shaggy Dog,(1959),Approved,"['Comedy', ' Family', ' Fantasy']",104,6.4,45,5183
34798,Prom,(2011),PG,"['Comedy', ' Drama', ' Family']",104,5.4,50,15397
34799,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34800,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34801,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34802,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34803,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34804,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34805,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34806,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34807,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34808,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34809,Prom,(2011),PG,"['Comedy', ' Drama', ' Family']",104,5.4,50,15397
34810,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34811,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34812,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34813,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34814,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34815,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34816,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34817,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34818,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34819,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34820,The Incredible Journey,(1963),G,"['Adventure', ' Drama', ' Family']",80,7.0,87,4792
34821,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34822,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34823,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34824,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34825,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34826,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34827,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34828,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34829,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34830,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34831,The Incredible Journey,(1963),G,"['Adventure', ' Drama', ' Family']",80,7.0,87,4792
34832,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34833,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34834,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34835,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34836,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34837,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34838,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34839,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
34840,Swallows and Amazons,(2016),Not Rated,"['Adventure', ' Drama', ' Family']",96,6.1,65,3251
34841,Walking with Dinosaurs 3D,(2013),PG,"['Animation', ' Adventure', ' Comedy']",87,5.2,37,11448
34842,The Incredible Journey,(1963),G,"['Adventure', ' Drama', ' Family']",80,7.0,87,4792
34843,Rebound,(2005),PG,"['Comedy', ' Family', ' Sport']",86,5.1,36,13174
34844,A Good Woman,(2004),PG,"['Drama', ' Comedy', ' Romance']",93,6.5,53,13514
34845,Wendy,(2020),PG-13,"['Drama', ' Fantasy']",111,5.7,55,3486
34846,Aftershock,(2022),TV-MA,['Documentary'],86,6.5,87,227
34847,Tin Men,(1987),R,"['Comedy', ' Drama']",112,6.6,75,9174
34848,Phineas and Ferb the Movie: Candace Against the Universe,(2020),TV-G,"['Animation', ' Adventure', ' Comedy']",86,7.1,77,4657
34849,Black Is King,(2020),TV-14,"['Adventure', ' Drama', ' Fantasy']",85,5.8,84,8958
34850,Candleshoe,(1977),G,"['Adventure', ' Comedy', ' Drama']",101,6.7,68,4531
